x1,y1
0,0
0.001001,0.00068099
0.002002,0.0026953
0.003003,0.0059987
0.004004,0.010545
0.005005,0.016287
0.006006,0.023176
0.007007,0.031162
0.008008,0.040195
0.009009,0.050224
0.01001,0.061199
0.011011,0.073067
0.012012,0.085777
0.013013,0.099279
0.014014,0.11352
0.015015,0.12845
0.016016,0.14403
0.017017,0.16019
0.018018,0.1769
0.019019,0.1941
0.02002,0.21175
0.021021,0.2298
0.022022,0.2482
0.023023,0.26692
0.024024,0.28591
0.025025,0.30513
0.026026,0.32454
0.027027,0.3441
0.028028,0.36377
0.029029,0.38351
0.03003,0.40329
0.031031,0.42308
0.032032,0.44284
0.033033,0.46254
0.034034,0.48215
0.035035,0.50164
0.036036,0.52099
0.037037,0.54016
0.038038,0.55914
0.039039,0.57789
0.04004,0.5964
0.041041,0.61464
0.042042,0.6326
0.043043,0.65024
0.044044,0.66757
0.045045,0.68455
0.046046,0.70118
0.047047,0.71743
0.048048,0.7333
0.049049,0.74876
0.05005,0.76382
0.051051,0.77846
0.052052,0.79266
0.053053,0.80643
0.054054,0.81974
0.055055,0.83261
0.056056,0.845
0.057057,0.85693
0.058058,0.86839
0.059059,0.87937
0.06006,0.88987
0.061061,0.89989
0.062062,0.90943
0.063063,0.91847
0.064064,0.92703
0.065065,0.9351
0.066066,0.94269
0.067067,0.94979
0.068068,0.9564
0.069069,0.96254
0.07007,0.96819
0.071071,0.97336
0.072072,0.97807
0.073073,0.9823
0.074074,0.98606
0.075075,0.98936
0.076076,0.99221
0.077077,0.9946
0.078078,0.99655
0.079079,0.99806
0.08008,0.99913
0.081081,0.99978
0.082082,1
0.083083,0.99981
0.084084,0.99921
0.085085,0.99821
0.086086,0.99681
0.087087,0.99503
0.088088,0.99287
0.089089,0.99034
0.09009,0.98744
0.091091,0.98419
0.092092,0.9806
0.093093,0.97666
0.094094,0.9724
0.095095,0.96781
0.096096,0.96291
0.097097,0.9577
0.098098,0.9522
0.099099,0.94641
0.1001,0.94033
0.1011,0.93399
0.1021,0.92738
0.1031,0.92052
0.1041,0.91341
0.10511,0.90607
