x1,y1
0,0
0.001001,0
0.002002,0
0.003003,0
0.004004,0
0.005005,0
0.006006,0
0.007007,0
0.008008,0
0.009009,0
0.01001,0
0.011011,0
0.012012,0
0.013013,0
0.014014,0
0.015015,0
0.016016,0
0.017017,0
0.018018,0
0.019019,0
0.02002,0.004425
0.021021,0.016816
0.022022,0.035925
0.023023,0.060616
0.024024,0.089867
0.025025,0.12276
0.026026,0.1585
0.027027,0.19636
0.028028,0.23573
0.029029,0.27608
0.03003,0.31692
0.031031,0.35786
0.032032,0.39857
0.033033,0.43875
0.034034,0.47815
0.035035,0.51658
0.036036,0.55386
0.037037,0.58986
0.038038,0.62447
0.039039,0.6576
0.04004,0.68919
0.041041,0.71919
0.042042,0.74758
0.043043,0.77432
0.044044,0.79942
0.045045,0.82289
0.046046,0.84472
0.047047,0.86495
0.048048,0.88359
0.049049,0.90068
0.05005,0.91625
0.051051,0.93034
0.052052,0.94298
0.053053,0.95423
0.054054,0.96412
0.055055,0.9727
0.056056,0.98002
0.057057,0.98611
0.058058,0.99104
0.059059,0.99485
0.06006,0.99757
0.061061,0.99926
0.062062,0.99997
0.063063,0.99974
0.064064,0.99861
0.065065,0.99662
0.066066,0.99382
0.067067,0.99025
0.068068,0.98595
0.069069,0.98095
0.07007,0.9753
0.071071,0.96903
0.072072,0.96218
0.073073,0.95478
0.074074,0.94687
0.075075,0.93847
0.076076,0.92962
0.077077,0.92035
0.078078,0.91069
0.079079,0.90066
0.08008,0.89029
0.081081,0.87961
0.082082,0.86865
0.083083,0.85741
0.084084,0.84594
0.085085,0.83424
0.086086,0.82234
0.087087,0.81027
0.088088,0.79803
0.089089,0.78566
0.09009,0.77316
0.091091,0.76055
0.092092,0.74785
0.093093,0.73507
0.094094,0.72223
0.095095,0.70934
0.096096,0.69642
0.097097,0.68348
0.098098,0.67052
0.099099,0.65757
0.1001,0.64463
0.1011,0.63171
0.1021,0.61883
0.1031,0.60598
0.1041,0.59319
0.10511,0.58045
0.10611,0.56778
0.10711,0.55519
0.10811,0.54267
0.10911,0.53025
0.11011,0.51792
0.11111,0.50568
0.11211,0.49355
0.11311,0.48154
0.11411,0.46964
0.11512,0.45786
0.11612,0.4462
0.11712,0.43467
0.11812,0.42327
0.11912,0.41201
0.12012,0.40089
0.12112,0.38991
0.12212,0.37907
0.12312,0.36838
0.12412,0.35784
0.12513,0.34746
0.12613,0.33722
0.12713,0.32714
0.12813,0.31722
0.12913,0.30745
0.13013,0.29785
0.13113,0.2884
0.13213,0.27912
0.13313,0.26999
0.13413,0.26104
0.13514,0.25224
0.13614,0.24361
0.13714,0.23514
0.13814,0.22684
0.13914,0.2187
0.14014,0.21072
0.14114,0.20291
0.14214,0.19527
0.14314,0.18778
0.14414,0.18047
0.14515,0.17331
0.14615,0.16632
0.14715,0.15949
0.14815,0.15282
0.14915,0.14631
0.15015,0.13996
0.15115,0.13377
0.15215,0.12774
0.15315,0.12186
0.15415,0.11614
0.15516,0.11058
0.15616,0.10517
0.15716,0.099915
0.15816,0.094812
0.15916,0.08986
0.16016,0.085057
0.16116,0.080403
0.16216,0.075896
0.16316,0.071536
0.16416,0.06732
0.16517,0.063248
0.16617,0.059317
0.16717,0.055528
0.16817,0.051878
0.16917,0.048365
0.17017,0.04499
0.17117,0.04175
0.17217,0.038643
0.17317,0.035669
0.17417,0.032826
0.17518,0.030112
0.17618,0.027526
0.17718,0.025067
0.17818,0.022733
0.17918,0.020522
0.18018,0.018433
0.18118,0.016466
0.18218,0.014617
0.18318,0.012886
0.18418,0.011271
0.18519,0.0097714
0.18619,0.0083847
0.18719,0.0071098
0.18819,0.0059453
0.18919,0.0048895
0.19019,0.0039412
0.19119,0.0030988
0.19219,0.0023609
0.19319,0.001726
0.19419,0.0011927
0.1952,0.00075956
0.1962,0.00042514
0.1972,0.00018801
0.1982,4.677e-05
0.1992,0
0.2002,0
0.2012,0
0.2022,0
0.2032,0
0.2042,0
0.20521,0
0.20621,0
0.20721,0
0.20821,0
0.20921,0
0.21021,0
0.21121,0
0.21221,0
0.21321,0
0.21421,0
0.21522,0
0.21622,0
0.21722,0
0.21822,0
0.21922,0
0.22022,0
0.22122,0
0.22222,0
0.22322,0
0.22422,0
0.22523,0
0.22623,0
0.22723,0
0.22823,0
0.22923,0
0.23023,0
0.23123,0
0.23223,0
0.23323,0
0.23423,0
0.23524,0
0.23624,0
0.23724,0
0.23824,0
0.23924,0
0.24024,0
0.24124,0
0.24224,0
0.24324,0
0.24424,0
0.24525,0
0.24625,0
0.24725,0
0.24825,0
0.24925,0
0.25025,0
0.25125,0
0.25225,0
0.25325,0
0.25425,0
0.25526,0
0.25626,0
0.25726,0
0.25826,0
0.25926,0
0.26026,0
0.26126,0
0.26226,0
0.26326,0
0.26426,0
0.26527,0
0.26627,0
0.26727,0
0.26827,0
0.26927,0
0.27027,0
0.27127,0
0.27227,0
0.27327,0
0.27427,0
0.27528,0
0.27628,0
0.27728,0
0.27828,0
0.27928,0
0.28028,0
0.28128,0
0.28228,0
0.28328,0
0.28428,0
0.28529,0
0.28629,0
0.28729,0
0.28829,0
0.28929,0
0.29029,0
0.29129,0
0.29229,0
0.29329,0
0.29429,0
0.2953,0
0.2963,0
0.2973,0
0.2983,0
0.2993,0
0.3003,0
0.3013,0
0.3023,0
0.3033,0
0.3043,0
0.30531,0
0.30631,0
0.30731,0
0.30831,0
0.30931,0
0.31031,0
0.31131,0
0.31231,0
0.31331,0
0.31431,0
0.31532,0
0.31632,0
0.31732,0
0.31832,0
0.31932,0
0.32032,0
0.32132,0
0.32232,0
0.32332,0
0.32432,0
0.32533,0
0.32633,0
0.32733,0
0.32833,0
0.32933,0
0.33033,0
0.33133,0
0.33233,0
0.33333,0
0.33433,0
0.33534,0
0.33634,0
0.33734,0
0.33834,0
0.33934,0
0.34034,0
0.34134,0
0.34234,0
0.34334,0
0.34434,0
0.34535,0
0.34635,0
0.34735,0
0.34835,0
0.34935,0
0.35035,0
0.35135,0
0.35235,0
0.35335,0
0.35435,0
0.35536,0
0.35636,0
0.35736,0
0.35836,0
0.35936,0
0.36036,0
0.36136,0
0.36236,0
0.36336,0
0.36436,0
0.36537,0
0.36637,0
0.36737,0
0.36837,0
0.36937,0
0.37037,0
0.37137,0
0.37237,0
0.37337,0
0.37437,0
0.37538,0
0.37638,0
0.37738,0
0.37838,0
0.37938,0
0.38038,0
0.38138,0
0.38238,0
0.38338,0
0.38438,0
0.38539,0
0.38639,0
0.38739,0
0.38839,0
0.38939,0
0.39039,0
0.39139,0
0.39239,0
0.39339,0
0.39439,0
0.3954,0
0.3964,0
0.3974,0
0.3984,0
0.3994,0
0.4004,0
0.4014,0
0.4024,0
0.4034,0
0.4044,0
0.40541,0
0.40641,0
0.40741,0
0.40841,0
0.40941,0
0.41041,0
0.41141,0
0.41241,0
0.41341,0
0.41441,0
0.41542,0
0.41642,0
0.41742,0
0.41842,0
0.41942,0
0.42042,0
0.42142,0
0.42242,0
0.42342,0
0.42442,0
0.42543,0
0.42643,0
0.42743,0
0.42843,0
0.42943,0
0.43043,0
0.43143,0
0.43243,0
0.43343,0
0.43443,0
0.43544,0
0.43644,0
0.43744,0
0.43844,0
0.43944,0
0.44044,0
0.44144,0
0.44244,0
0.44344,0
0.44444,0
0.44545,0
0.44645,0
0.44745,0
0.44845,0
0.44945,0
0.45045,0
0.45145,0
0.45245,0
0.45345,0
0.45445,0
0.45546,0
0.45646,0
0.45746,0
0.45846,0
0.45946,0
0.46046,0
0.46146,0
0.46246,0
0.46346,0
0.46446,0
0.46547,0
0.46647,0
0.46747,0
0.46847,0
0.46947,0
0.47047,0
0.47147,0
0.47247,0
0.47347,0
0.47447,0
0.47548,0
0.47648,0
0.47748,0
0.47848,0
0.47948,0
0.48048,0
0.48148,0
0.48248,0
0.48348,0
0.48448,0
0.48549,0
0.48649,0
0.48749,0
0.48849,0
0.48949,0
0.49049,0
0.49149,0
0.49249,0
0.49349,0
0.49449,0
0.4955,0
0.4965,0
0.4975,0
0.4985,0
0.4995,0
0.5005,0
0.5015,0
0.5025,0
0.5035,0
0.5045,0
0.50551,0
0.50651,0
